,,COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
Shakira,13,z13utfk5rny3yzqtj22phlsxmtfuspbcp,Stephen Lister,2015-05-27T16:04:42.059000,Love song﻿,0
Shakira,14,z13usjdoivinwzsoy04cgv2y0tbjs1s5xn00k,Karolína Hlavatá,2015-05-27T14:41:43.081000,wery good﻿,0
Shakira,15,z12bhf4rzpjsvjmcw22ghd4j4qeqfthpm04,DubCedSky,2015-05-27T13:51:19.674000,"Every time I hear this song, I think about Iniesta&#39;s goal against the Netherlands...﻿",0
Shakira,16,z132i1cj3t2cedajp04cfxcqalbkfzd5fyk0k,akita hachiko,2015-05-27T13:07:33.766000,Whose watching this in 2015. If so hi-5﻿,0
Shakira,17,z12aw1ah2m2vh30tb22bvl3olkbohlbid04,Benjy Growls,2015-05-27T09:27:26.667000,I love this song so much &lt;3<br />Keep em&#39; coming!﻿,0
Shakira,18,z12cydggrzyesrklw23qwzexerqavj11e,monkey moments,2015-05-27T09:24:10.239000,i love this song thumsb up to you﻿,0
Shakira,19,z12gddhblwz3cf3wc04cgvjajvulwxvb5lw0k,Dr.geetanjali sharma,2015-05-27T09:14:14.641000,Waka best one﻿,0
Shakira,20,z13xwz5p3xq4zxdyv04cir2ammejxj15n2c,Axy665,2015-05-27T06:57:11.853000,5 years later i still love this song <br />~Axy665﻿,0
Shakira,21,z135glq5fnnielbbd04cchvr2orkurdgrz40k,celma joao tomas anacuja anacuja celma joao tomas,2015-05-27T06:30:54.415000,Like﻿,0
Shakira,22,z13zjlpo2nbehxwf322gelhzwmqwgn1mt,Raafat saeed,2015-05-27T04:19:29.178000,Check out this playlist on YouTube:﻿,1
Shakira,23,z12vv1hgirrhz5bh504cejjrstfkt1kq1po0k,ortiz brown,2015-05-27T02:51:25.515000,Her voice sounds weird and plus she&#39;s cute for a blonde﻿,0
Shakira,24,z12pch5bnqyxttpi004ch3b4usa1wjdg5l40k,mike the greek gamer,2015-05-26T21:42:43.953000,"Why there are so many dislikes. This song is so... awesome. It sounds like we MUST STOP BE RACISTS!!! If I could, I would like it 1,000,000,000 times!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿",0
Shakira,25,z12julhignjmuzlnv230yzipftzvhjzuh,Aveonne Walker,2015-05-26T21:36:16.925000,Nice love itttttttt wurkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk﻿,0
Shakira,26,z12jd30zok2te1ghh04cdphgcqmshld5ncg,MikeTheOne42,2015-05-26T17:19:16.527000,still watching in 2015...﻿,0
Shakira,27,z12yxbpp3rurin5wc04cf3sqmlrvwlhzgao,Golden Lion,2015-05-26T17:16:06.269000,Shakira is my favourite singer. Wooooo﻿,0
Shakira,28,z12yvdxizlrze1osb22xev1xyxakdphe3,Coc Chitthu,2015-05-26T16:45:32.708000,i remember this song!,0
Shakira,29,z13tv3oqtkz0exqhg04cjfgqlyrgipmou20,vuong quang,2015-05-26T14:53:14.277000,Like﻿,0
Shakira,30,z132xfsy4pz5uvyxh04ce50xez2ki53ysaw,Ryan Ramma,2015-05-26T14:39:51.793000,Whose who are watching this in 2015.  LIKE!﻿,0
Shakira,31,z13uhhxp5nvig15yc04citszvtagwtmpqcc,Terry Short,2015-05-26T14:33:52.496000,"Support the fight for your 4th amendment right to privacy in your home.  Stop the NSA spying on Americans with the un Patriot Act Renewal. Rand Paul has spent 10.5 hours on the Senate floor in a Protest and Filibuster fighting for our  Constitution that this Nation is founded on. Join the fight at Rand Paul dot com. Spread The Word. We Have Someone That Cares About Our Nation.  Email your Senators, Congress men and women, tell them to support Rand. Tell the news to support Rand too Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=pRpeEdMmmQ0&amp;t=1m00s"">1:00</a> am this passed Saturday morning fighting for our Constitution buy postponing the vote until this week. Our Constitution Matters join Rand in the fight to protect <a href=""http://it.ht"">it.ht</a> to privacy in your home and business.. Senator Rand Paul was up until <a href=""http://www.youtube.com/watch?v=pRpeEdMmmQ0&amp;t=1m00s"">1:00</a> am this passed Saturday  morning fighting for our Constitution buy postponing the vote until this week. Our Constitution Matters To All Of US, Help Rand Protect It by joining the fright for it.﻿",1
Shakira,32,z135ihwjrofccvbzu04cehzp3prte5jyccg,marko kacar,2015-05-26T09:54:10.695000,best song in world﻿,0
Shakira,33,z12rihewvsi0fxgui23bi31bulqvfj5vk,ovidiu mitricioiu,2015-05-26T08:11:50.918000,BEAUTIFUL,0
Shakira,34,z12wc5uotu3gz1pwd04ce1ly2vjuvxphxuk0k,Agung Handono Susilo,2015-05-26T03:34:08.887000,Good song:-)﻿,0
Shakira,35,z13lgjaxhnbzuxxmd22iyh24cwqqwpfiz04,Nimesh Nambiar,2015-05-26T03:17:53.672000,She&#39;s such an awesome entertainer. And pretty too! &lt;3 Shakira!﻿,0
Shakira,36,z13gv1bxbuytgjl3o23fdr5r3kaadbbm1,‫حلم الشباب‬‎,2015-05-25T23:42:49.533000,Check out this video on YouTube:﻿,1
Shakira,37,z13vf1mwauyjgj23q22vtppxjlnihr2ro04,Zcoria Kelly,2015-05-25T22:43:48.266000,Love this song﻿,0
Shakira,38,z13fsxq5coffdz54p04cjxzppp3ezhhw0u40k,Spider Girl,2015-05-25T21:31:01.689000,Love this song! My soccer team made a cd for our couch with this song on it!﻿,0
Shakira,39,z12afj2p2pniy1idm23wclt4ox2wujzj004,Ernest Foli,2015-05-25T21:08:10.798000,fave song﻿,0
Shakira,40,z13ue30j3uywfdivm23zgtzoflv0fhqce,Laura Gray,2015-05-25T19:56:09.670000,Watching in 2015﻿,0
Shakira,41,z12wuxjqmqjbyjab404cidxofne4ftup35c,Trygve Nilsen,2015-05-25T19:48:16.265000,I felt old when I realized that this song was 5 years old...﻿,0
Shakira,42,z13iuzxghsypjtfwy04ccnewbqbde3qwea0,Сергей Андреевич,2015-05-25T18:00:22.486000,love Shakira!﻿,0
Shakira,43,z13yi50hjzqgitubv04cfhzyby3ystsrh5g,adey lanre,2015-05-25T16:39:15.791000,One of the best song of all the time﻿,0
Shakira,44,z13udxpqgtnnxt10o232vhgbspnveld0c,bossdon redhouse,2015-05-25T15:53:41.740000,I really am madly in love with this woman!!﻿,0
Shakira,45,z13ywdzqsnmjhts2v22qzrhpxzn5frizg04,Eidya Pal,2015-05-25T14:43:55.353000,i totally love this song. absolutely fantastic! i love ya shakira!﻿,0
Shakira,46,z135znoyckynyhfyc04cj1qzturycx24aw40k,Ed Garcon,2015-05-25T14:05:41.188000,im still watching in 2015﻿,0
Shakira,47,z13uxtggrz25vlgcy225xf5yqweagnrra04,rachel perez,2015-05-25T14:05:18.188000,the song is sad﻿,0
Shakira,48,z13ijbpyhnvtddsue223c3pgilfjs3pmv,Ibtihal Baho,2015-05-25T11:21:16.857000,goood﻿,0
Shakira,49,z13cvpcyiqr5xnfmj235exiwvlqre514d04,Viv Varghese,2015-05-25T08:59:50.837000,The best FIFA world cup song for sure.﻿,0
Shakira,50,z12csjyqqru3tvlcb22hz3vrrn3jzfzyg04,Thiago Andrade,2015-05-25T08:08:49.121000,Nice vídeo shakira good﻿,0
Shakira,51,z12bfraboyajftgbz04ccbkr3xjxfxyxsew,Abdullah Fawzi,2015-05-25T06:25:22.319000,"coby this USL and past :<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX<br />delete space after y﻿",1
Shakira,52,z132svd4fvq1wntfd221w5szfzezjri2r,Abdullah Fawzi,2015-05-25T06:23:24.405000,"see this<br /><a href=""http://adf.ly"">http://adf.ly</a> /1HmVtX﻿",1
Shakira,53,z13xy3naqwneytjyb04cjdb54luwyjk4alo0k,Nash Alema,2015-05-25T03:09:41.790000,Waka waka﻿,0
Shakira,54,z12qufrhtzvrzztje04chhmadyu3glopkm00k,Russian soldier sniper,2015-05-25T02:38:54.495000,she is beautiful but it is not American!﻿,0
Shakira,55,z121ireiytz2f1xzz04cc5fznlnchb1jphg,Toby Bywater,2015-05-25T01:47:45.053000,Thumbs up if your watching in 2015﻿,1
Shakira,56,z13wgdwwuralul0ki23fuxqxvrbmunwkf,Mohammed Yousef,2015-05-24T22:42:30.198000,ILOVETHISSONG﻿,0
Shakira,57,z12hsre40qqswblvg22kvlrhgznxul1xu04,JH Simene,2015-05-24T22:24:17.416000,Subscribe me please. i&#39;ll promise i&#39;ll sub back﻿,1
Shakira,58,z13uw5rqqwu4ufqli224fvzryy2vwlyk4,MmmHmmm,2015-05-24T20:38:33.832000,Lamest World Cup song ever! This time FOR Africa? You mean IN Africa. It wasn&#39;t a Live Aid event or something. She made it seem like a charity case for them instead of a proud moment. Where was Ricky Martin when you needed him! SMH﻿,0
Shakira,59,z13lhxc4yoidt5hdn23jydg5nkuehblxs04,Angelica Figueroa,2015-05-24T20:29:41.546000,My friend Sam loves this song😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊😊﻿,0
Shakira,60,z12zcxyjxof0ihx4w04cf1gojz3zwnty4ts0k,Syed Akbar Ali,2015-05-24T19:33:39.585000,Check out this video on YouTube:﻿,1
Shakira,61,z134ufywgmy5yny1223bvdkxvleyjj2ik04,Oreoluwa Ajjayi,2015-05-24T16:05:33.401000,I love you﻿,0
Shakira,62,z12uvzpw4tufgf2qw04chd5abu3uvf4rw5o,Eric Gonzalez,2015-05-24T15:35:03.844000,"To help shakira become the first female to hit 1billiom views, I&#39;ve decided to watch this Video at least one a day. Everyday! Shakifans we r so close just hit the replay button !!!﻿",0
Shakira,63,z13zj535dsqgcfyot04cixgics3zdrspsqw0k,‫كيكه وستايلي فيكه كيكه وستايلي فيكه‬‎,2015-05-24T14:57:52.858000,ILove shakira ﻿,0
Shakira,64,z13it35hwti1uf0ea22ju5dxoyqiubdso,Tierra Carbon,2015-05-24T14:21:54.411000,It was  cool   the best   song ever  ﻿,0
Shakira,65,z133xfvjenv5vfr0o22nhfrawr2ve3gp004,Lala Ella,2015-05-24T14:16:59.411000,OMG LISTEN TO THIS ITS SOO GOOD!! :D﻿,0
Shakira,66,z13azdiwulmkf5kmr22cwbpq1zrntfxby04,Alexander Solli,2015-05-24T12:32:18.770000,My uncle said he will stop smoking if this comment gets 500 likes! Please like this comment! Thanks.﻿,1
Shakira,67,z13lih3oztyagltwo04ceh3rezv2hfx5aj4,Arvind Pandey,2015-05-24T11:55:30.385000,nice song﻿,0
Shakira,68,z12ui12j5ti4dnyaa04cezhbnuuchl05ckc0k,Abdou Abdou,2015-05-24T10:01:03.912000,waka waka﻿,0
Shakira,69,z12lth44woywehejy04cilgh2lejztjapi0,MOHAMED THASLEEM,2015-05-24T07:03:59.488000,super music﻿,0
Shakira,70,z13cyndpyk2vefcyo04ce1ib5wrbxjqxuvk0k,Haolin Tan,2015-05-24T03:55:10.367000,How could 108k people dislike this song or video﻿,0
Shakira,71,z13durqh1sb4iv14q04cep3jenmavh4ajqg0k,Lupitaochoa Dieciseis,2015-05-24T03:02:38.357000,Love it!!!!!!!!!!!!!!!!💜﻿,0
Shakira,72,z13rg14qosy3uvqz204cf1eaotyyjbyx1ec,Carmen W,2015-05-24T01:36:23.815000,I swear Shakira keeps getting more and more gorgeous! She definitely looks more gorgeous with her hair this way than super curly.﻿,0
Shakira,73,z12uu1ni2uqrvzfhf04cflg4ezqmjnfzzu00k,Hamilton44,2015-05-23T22:08:55.169000,Youtube comments be like<br />This is so 5 years ago. ﻿,0
Shakira,74,z13teltr2ljvx1cgd04cihnpetm1xlwxm3g,Leedl bagginshield,2015-05-23T21:27:36.596000,it pisses me off a bit that blank space has more views (868 mio) than this. meh ﻿,0
Shakira,75,z12jwtvwcrmks1xbe04ch5nikwnscb4iqr40k,Athena Gomez,2015-05-23T20:45:58.511000,Your the best♣♥﻿,0
Shakira,76,z13zt31xrsrvcxtsz23dgvob4y21t3ppt04,Athena Gomez,2015-05-23T20:44:51.396000,I love you  ;p﻿,0
Shakira,77,z12iyf2wkybwerg5104cddairnrzf5vwoog0k,Anastasia Trevla,2015-05-23T18:35:07.666000,I love  Shakira !!!!!! ❤🎵🎶🎼🎸﻿,0
Shakira,78,z13rgdjjjzmkuhnvf23dd1wxkqzwvjiij04,Jessica Onyekwere,2015-05-23T17:42:14.383000,"This song is special, because is a song for Africa  and I am an African ﻿",0
Shakira,79,z13fyrra1pres5hbj04chzwabkels11pe5c,GamingWith Kim,2015-05-23T17:40:19.322000,&lt;3 this song so much.SHAKIRA YOUR A REALLY GOOD ARTIST.﻿,0
Shakira,80,z13cw35rwznvud1jt04cgl4zfpaqxj2z4qg0k,Raphael Lipusch,2015-05-23T17:07:04.122000,I love shakira<br />❤❤❤❤﻿,0
Shakira,81,z13isvpjcwadtnxfa23sdd0ipp20wzxdd,rtfamily,2015-05-23T16:45:03.492000,"Definitley the song for 2010 when im not listening to gypsy SHAKIRA ROCKS<br /><span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/101721377578919894134"" oid=""101721377578919894134"">shakiraVEVO</a></span>﻿",1
Shakira,82,z12wu1hapwjnvdrwe04cdj4ogu31cpjgnbw,KAM IL,2015-05-23T16:06:50.834000,I remember that torunament like it was today.﻿,0
Shakira,83,z122s1uitnfitv4ru04cet2jquumwz1zsyc0k,Madalynn Miller,2015-05-23T12:51:30.214000,Thank you. Please give your email. ﻿,1
Shakira,84,z13iefh5fqbhincpi04cfrcaxxzuwfdpgtc0k,ashwini praveena,2015-05-23T12:47:50.445000,beautiful﻿,0
Shakira,85,z12dsplrsvfauj5ej222hhnyyxzffreei,Karol Martinez Restrepo Martinez,2015-05-23T12:16:41.723000,Like﻿,0
Shakira,86,z12ps3yhzryuzlg4504cezaxkwrjx3cpkgg,Hidayet Özsoy,2015-05-23T10:46:16.850000,"Shakira you are so beautiful. You are lovely, lively.. We love you.﻿",0
Shakira,87,z13lvdcijuj5znbge04cc1iawv3eezsbbjo,Рустем Ахметов,2015-05-23T10:13:32.711000,GREAT!!!﻿,0
Shakira,88,z13cgt0yjtnaxfivx23xx1iwgoymxhu5504,Orlando Saeroon,2015-05-23T09:50:45.142000,Best World Cup Song﻿,0
Shakira,89,z123ydw50qjkfzm5s04cdlzziubxtz0ijfk,redouane najja,2015-05-23T08:57:27.240000,Fuck it was the best ever 0687119038 nummber of patrik kluivert his son share !﻿,1
Shakira,90,z13bchrxcyruufz4004chdjrzobevxc45ug0k,Manish Ray,2015-05-23T08:55:07.512000,This song is so beauty,0
Shakira,91,z12wwjbpsru3dnrkk22ec1qrjm2fzdmte,Misako Detenamo,2015-05-23T07:27:41.917000,I heard this when I was only 6 years old and I still love it﻿,0
Shakira,92,z12zfrwpllnfh34pz04ccvurqymehl5jdmo0k,Naseeb Jan,2015-05-23T07:12:18.941000,nice song﻿,0
Shakira,93,z13zibwb3vaczhraj04cct2hppnuwtbwjq00k,Martis Zelvis,2015-05-23T05:49:17.300000,waka waka:-):-):-)﻿,0
Shakira,94,z12zujgautikhxpn122mixwjkwavuldmd,alejandro rojas,2015-05-23T03:50:04.006000,Oh my god go to 1 billion of replay i love shakira﻿,0
Shakira,95,z13aznjg2ojwjlknm23yjbt4uniuepuxs04,Dunrell Pinder,2015-05-23T02:57:54.433000,i love her﻿,0
Shakira,96,z12ijbn5grjidp3vj23psvhyjvv2djpol04,Angie Vazquez,2015-05-23T02:51:23.999000,I love this song &amp;I love shakira&lt;333♡♡♡♡♡♡♡♡♡♡♡《33☆☆☆﻿,0
Shakira,97,z13wd3dwlrifgl3mj22vcdci0yiaubueb,Hermen De Greef,2015-05-22T21:46:43.778000,Yea stil the best WK song ever<br />Thumbs up of you think the same<br />﻿,1
Shakira,98,z13psdarpuzbjp1hh04cjfwgzonextlhf1w,bilal bilo,2015-05-22T20:36:36.926000,I liked<br />﻿,0
Shakira,99,z13qitsgikv1szy2023jzjdg3pike1yw004,twee gekkos,2015-05-22T20:10:26.759000,I like this song ﻿,0
Shakira,100,z13csdjytri2zxib404cf52g5szadlnbmf0,Robin Turnbull,2015-05-22T18:19:26.548000,i like it :)﻿,0
Shakira,101,z12xdzogizvptt10e221cxqx2uvsslggp04,Jobs Ho 何祯喬,2015-05-22T13:23:20.077000,Waka waka !!!﻿,0
Shakira,102,z12jdvqjrquct3bdj22yizigauehxj4ew,Lucia Scarlet,2015-05-22T11:56:53.104000,Amazing song﻿,0
Shakira,103,z13ldttruqm1x1wsz23qcdlq4saefnkew,Wiki Smolinska,2015-05-22T09:47:17.977000,Cool song ﻿,0
Shakira,104,z13dfprydrvlvl4u323qy515dzzgtzeej,black tiger,2015-05-22T05:23:38.336000,i love u  shakira﻿,0
Shakira,105,z13oxvzqrzvyit00322jwtjo2tzqylhof04,Octavia W,2015-05-22T02:33:26.041000,Waka waka ﻿,0
Shakira,106,z13egzvw2peys54lo221i3zxjxucfbski,Elena Macchiaverna,2015-05-22T01:21:46.397000,this song sucks﻿,0
Shakira,107,z13lgjxz2teyzdxmu23ze3ng1qmjgbsme,The Emerald Minecraft,2015-05-22T00:47:50.295000,Lol I love this song﻿,0
Shakira,108,z13qel3p2qaoexzhh04cjxniunrpzrtjro40k,Shakira Forever,2015-05-22T00:36:04.509000,Shakira﻿,0
Shakira,109,z134y1ki5svvwt43i23wz5kqsxmaettuu,AlabaGames,2015-05-22T00:31:43.922000,Subscribe my channel  I RECORDING FIFA 15 GOALS WATCH NOW :D﻿,1
Shakira,110,z12gsna4hquwjhkfd22udv3gtmjtjr5ta,Tillolo79,2015-05-21T22:54:24.249000,Wow...5 years<br />﻿,0
Shakira,111,z13chhog1nbldb2xp04cgtkxcx35z1djpf0,Free Video Tv,2015-05-21T21:15:41.869000,subscribe to me and I wil subscribe to you back﻿,1
Shakira,112,z13cdr2rzsjxxtmjj04cinebunydzthitmk0k,Olda87 CZ,2015-05-21T18:12:34.046000,You best singer﻿,0
Shakira,113,z12rsvvxiwi0j5hat04ccbjg4kjtihhox5o,Дмитрий Гаврилов,2015-05-21T16:29:03.583000,5 years soon!﻿,0
Shakira,114,z13fupk5zkfpjhnws04chl4w3zf0dnkrkl40k,Berthe Etale Bengue,2015-05-21T15:34:32.783000,Like﻿,0
Shakira,115,z121fvtbjuq0endru04cfjfofknoyteh3jk,liliana ciancio,2015-05-21T14:52:58.650000,Wanderfol is love or miusic﻿,0
Shakira,116,z13wxxjz4ozfcjom122ushyqfru5uxlk5,Diego Donzelli,2015-05-21T14:51:22.565000,waka waka﻿,0
Shakira,117,z133ibkihkmaj3bfq22rilaxmp2yt54nb,Debora Favacho (Debora Sparkle),2015-05-21T14:08:41.338000,BEST SONG EVER X3333333333﻿,0
Shakira,118,z13pfdriymyhzlhwu04chlfgtprmdfbitzs0k,林思鳳,2015-05-21T12:35:28.603000,"Very pleasant to hear, haha, good.﻿",0
Shakira,119,z123eldrazr3wlyd222zitmg1y2jin1rf04,Mahya Roohi,2015-05-21T08:19:31.099000,love!!!!﻿,0
Shakira,120,z13tuhvy3vmwxbprk04ci35w5luiwfi4lgk,strong heart,2015-05-21T08:00:58.240000,wow,0
Shakira,121,z12zi5bjouv2tbalt23cvzbymuaayju5d04,Ec Martinez,2015-05-21T02:28:12.963000,Waka waka eh eh﻿,0
Shakira,122,z12uftdyclu0s1mbc04cffvjlrukxpl5zdg,Napoleon Maldia,2015-05-21T01:53:33.012000,Cutie girl and beautiful song,0
Shakira,123,z13ccr5putughnbke23ui3kg5mjvhzzyh04,Camila Rodrigues,2015-05-21T01:27:39.321000,Love you shkira﻿,0
Shakira,124,z12muzijetuwf3qgm04ce1nafxvtj535ao40k,Trollsif Stalin,2015-05-21T01:05:19.225000,"I believe that soccer promotes terrorism. Bad choice, Shakira.﻿",0
Shakira,125,z12kchhgyvetifahq04cez1gdnfhfltxvcg,Ayano Hattori,2015-05-21T00:04:37.489000,I loved this song when I was in my teenage years!﻿,0
Shakira,126,z13gut2zbtidsnbew23sylmaxrfxhrimv,John Wilkie,2015-05-20T19:35:54.615000,Lip synch is terrible﻿,0
Shakira,127,z12xi1iaory1jvmlu23xfrayazjrv3jlj,Lili♥,2015-05-20T17:20:19.177000,"Shakira is different :) She is so happy all the time and she is spending for Africa :)<br />She can dance , sing and she speaks 4 languages﻿",0
Shakira,128,z13fzxyw3q3bupy0w22oc3wrmu2qdtmu4,Lucas Bonini,2015-05-20T17:15:30.741000,Gusttavo Lima Você não me conhece <br />Check out﻿,1
Shakira,129,z13vuf3jnrncwzree22ac3sils25edx4h04,ibrahim kula,2015-05-20T16:53:38.768000,Best world cup offical song﻿,0
Shakira,130,z134htyq0xbgvvowg04cehpiox35d5chu1s,THE GAMER OF TOMORROW,2015-05-20T14:56:07.374000,5 years ago damn ﻿,0
Shakira,131,z12tuvbodnn5ipp3o22mxnarfnnrxbq4z04,Basanagowda Policepatil,2015-05-20T14:47:02.884000,Very nice,0
Shakira,132,z131uprw3qv4w5iou04cjbbgtvjedpoonvs0k,Ruchira Naidu,2015-05-20T14:34:27.224000,"Help shakira&#39;s waka waka be the first song by a female artist to reach 1 billion views.<br />(dark horse is ahead by roughly 100 million more views, and roar has only 50 million more views)<br /><a href=""https://www.youtube.com/watch?v=pRpeEdMmmQ0"">https://www.youtube.com/watch?v=pRpeEdMmmQ0</a>﻿",1
Shakira,133,z130ilq4jomxx1poy04cjvniyzbqjzrjpqc0k,Play Now,2015-05-20T10:06:29.780000,like me﻿,0
Shakira,134,z12guhfqxzvgy3sxc04ccblrqxbmvperiqg0k,vimal singhania,2015-05-20T09:48:09.938000,SHAKIRA SONG WAKA WAKA﻿,0
Shakira,135,z12bf3fptyfkzh44n04cdbxbnyanujcy2u00k,Dara O,2015-05-20T02:39:10.745000,So underrated better<br />Than  Katy perry :/ but in not saying Katy is bad but she has no meaning to her songs. Shakira has<br />Meaningful songs these are the songs which bring memories and vibe&#39;s. I will miss it.   <br />   ﻿,0
Shakira,136,z130g5myrnncvnns3225s5jqjkqwi5de2,Samuel Hsu,2015-05-20T02:24:46.417000,I love this song and expect the World Cup .﻿,0
Shakira,137,z13zwzgpxmihuzumx23mxf2agufctlajp04,Matheus Ribeiro,2015-05-20T01:41:33.711000,Good times ...﻿,0
Shakira,138,z13qfn5yusqoslnn222dutdw4yqmhzhej,LiveLikeLien x,2015-05-20T00:57:56.444000,"It makes me happy instantly, and makes me forgot everything bad happening!﻿",0
Shakira,139,z12ivloo2snustjpe04cdbf5bknuudrxpdw,LiveLikeLien x,2015-05-20T00:57:28.965000,Love this song so much! One of my faves! Xxx﻿,0
Shakira,140,z13oc3rzqy2pwxors04cflibxy2zutsakz40k,Kalle Eklund,2015-05-19T23:29:31.994000,"Hi, nice song Shakira! (Sorry for bad Brazilian)﻿",0
Shakira,141,z125trmyqrbaijwhf04cctobjlq4ixy4gz00k,Mohamed Anhari,2015-05-19T23:02:25.583000,BEST SONG! GO SHAKI :D﻿,0
Shakira,142,z12binsaxx3yiti1322df3pgvmqgurgp104,SmokinBlue,2015-05-19T22:08:37.320000,THIS IS SHIT AND SOOOOO AUTOTUNED﻿,0
Shakira,143,z12nivexgtecgn3dd233jpupkve4gztnk,Tomke Brate,2015-05-19T20:02:18.759000,....I stil lisening this :)﻿,0
Shakira,144,z13nshrbexf5xnur204cjvtimtu0xrnwm4o,KILLER SVK,2015-05-19T19:12:17.614000,sexy shakira﻿,0
Shakira,145,z124dtzgsrbsw1kxh04cgpdjqlv3ghegsms0k,LaiLa Steudle,2015-05-19T19:06:50.714000,I love you Shakiria!!!!!!﻿,0
Shakira,146,z12uyzyjxtysunbmn235efxoisv3ena4q04,LaiLa Steudle,2015-05-19T19:05:28.470000,Me and my aunt love this song!!!!!﻿,0
Shakira,147,z12jxbfwpnr2u3g1z23sshzxdobre3x0f,nosa bella,2015-05-18T22:19:53.735000,I subscribed it<br />﻿,1
Shakira,148,z13rv5wieu2fdnogl04cdl0bdmjuunpwcnk0k,C Williams,2015-05-18T21:51:36.079000,Check out this playlist on YouTube<br />﻿,1
